case_id,state,isMetro,areaname,county,family_member_count,housing_cost,food_cost,transportation_cost,healthcare_cost,other_necessities_cost,childcare_cost,taxes,total_cost,median_family_income
2011,NC,False,"Washington County, NC",Washington County,1p2c,8316.0,6541.6794,12672.323895680216,12716.6928,5383.52304,10890.37572,6209.73048,62620.8396,50082.4140625
1941,NC,False,"Columbus County, NC",Columbus County,1p0c,6564.0,2915.41044,15284.799004176015,5554.79004,3434.7642,0.0,5499.87708,34961.7336,49960.22265625
1315,MI,True,"Detroit-Warren-Livonia, MI HUD Metro FMR Area",Oakland County,1p3c,18518.382,9563.71284,15903.705881509028,9997.12212,10175.25072,23164.3728,13334.3976,97008.5976,105708.6640625
1661,MT,False,"Ravalli County, MT",Ravalli County,2p3c,14424.0,13983.4584,14569.523425007592,17576.4492,10293.14208,18681.312,13009.6572,103633.4412,68012.8515625
1516,MO,False,"Butler County, MO",Butler County,1p3c,10944.0,7770.51636,13810.99706061595,17081.6376,6781.00704,10349.03976,6748.59372,71761.4004,48673.609375
1529,MO,True,"Kansas City, MO-KS HUD Metro FMR Area",Clinton County,1p1c,10892.1108,5137.57872,14553.191479931987,8008.76664,5808.189,7445.80008,7018.66404,56960.8716,75907.0859375
3166,WY,False,"Sublette County, WY",Sublette County,2p3c,12600.0,13068.312,13584.54536199059,25325.604,9300.64092,23045.5332,11397.39036,113025.8904,83654.4921875
868,IA,False,"Page County, IA",Page County,2p1c,8580.0,7173.10908,14068.167541074985,12311.1888,5707.97244,7021.50288,7748.98824,62814.3168,66574.265625
909,KS,False,"Cloud County, KS",Cloud County,2p2c,8616.0,9354.42768,14701.41823871751,17163.888,6511.39452,8928.56832,6918.156,72342.024,59185.2265625
2511,TN,False,"McMinn County, TN",McMinn County,1p4c,11316.0,11779.7988,15268.474028115977,15525.3168,8368.51908,10063.56744,2827.4766,73638.8148,56400.47265625
1485,MS,False,"Sharkey County, MS",Sharkey County,1p0c,6420.0,3226.66368,11480.399874790457,5914.79004,3495.36696,0.0,5442.3984,35320.7604,44871.26953125
1383,MN,True,"Mille Lacs County, MN HUD Metro FMR Area",Mille Lacs County,1p4c,16080.0,11487.1326,13911.025826715124,14917.4208,9988.65888,22982.1792,14128.0152,103501.8048,66148.1328125
1421,MN,True,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",Wright County,2p0c,11091.36108,6543.24612,14390.141155316878,7370.69976,6389.71368,0.0,7225.86324,52339.254,101386.75
204,CA,False,"Lassen County, CA",Lassen County,1p4c,16056.0,14194.2924,11392.297447015933,19059.126,10960.87356,12561.42,11692.8516,100269.516,68068.296875
2241,OR,False,"Coos County, OR",Coos County,2p3c,15444.0,12079.9512,11358.108835420411,18330.4224,9973.01292,17430.42,15112.8756,103798.5816,60305.4921875
25,AL,False,"DeKalb County, AL",DeKalb County,1p3c,10224.0,9444.16704,11979.527736439828,14114.2908,7126.55268,13865.1912,8056.93728,75701.3436,50571.18359375
1772,NV,False,"Douglas County, NV",Douglas County,1p3c,17220.0,11117.8176,15306.917202500721,14595.5088,10267.90944,17483.0196,10313.85936,95795.5836,79882.9609375
418,GA,True,"Savannah, GA MSA",Chatham County,2p0c,10990.7124,6372.0564,13757.247865318399,9842.95968,6291.21612,0.0,7837.82448,53022.1584,71958.9453125
844,IA,False,"Jackson County, IA",Jackson County,2p0c,6768.0,5516.109,9596.871225740575,9421.37988,4451.01744,0.0,6143.31624,45503.3316,77272.765625
1609,MO,False,"Stone County, MO",Stone County,1p3c,11292.0,9324.6204,14191.303958721435,11761.69332,7470.21456,10567.11252,6140.1054,69417.5856,58447.96484375
2056,ND,False,"Richland County, ND",Richland County,1p3c,12600.0,9533.8272,13597.518571927318,11403.0462,8019.9588,13571.3772,5506.00008,74358.6384,80515.484375
2175,OK,True,"Cotton County, OK HUD Metro FMR Area",Cotton County,1p2c,8736.0,6743.3064,14291.529077440422,10959.58524,5608.76292,13721.7684,6737.62128,66202.4184,60454.3828125
2194,OK,False,"Kay County, OK",Kay County,2p3c,11664.0,10103.23248,13639.09705126986,22523.7588,7887.12672,16102.6776,9912.26592,93334.0368,59270.453125
3001,WA,False,"Kittitas County, WA",Kittitas County,2p2c,11676.0,11962.87428,11231.43038711934,12437.3028,8565.29664,13466.0256,6646.1484,80587.488,79299.71875
2681,TX,True,"Dallas, TX HUD Metro FMR Area",Kaufman County,2p0c,12214.2828,5459.04492,12749.0584804109,11282.95968,6403.74384,0.0,6732.80856,55964.8884,81456.0546875
1488,MS,False,"Stone County, MS",Stone County,1p1c,8208.0,5061.12708,11565.5831589387,8585.76924,4807.92816,2791.60716,5017.34364,46972.1016,55191.8984375
752,IN,True,"Indianapolis-Carmel, IN HUD Metro FMR Area",Marion County,1p1c,10829.0046,4327.18692,13956.954385586825,8152.46628,5491.686,10640.13504,6658.39824,56129.5488,64359.40234375
1833,NM,False,"Guadalupe County, NM",Guadalupe County,2p3c,12600.0,11530.86396,14344.923940663317,14309.238,8743.56372,15466.6932,7772.59356,86091.0816,43576.4453125
250,CO,False,"Bent County, CO",Bent County,2p2c,9492.0,9144.55296,16175.786776780293,13083.9516,6752.75832,11656.25976,7283.8044,73428.48,41665.51953125
911,KS,False,"Comanche County, KS",Comanche County,2p3c,11196.0,11347.83396,12627.695227342929,20649.3408,8168.52024,9873.29808,7828.28904,84707.6832,76645.375
2851,VA,True,"Charlottesville, VA HUD Metro FMR Area",Albemarle County,1p3c,20242.4484,10191.3318,11016.596782629393,13756.5252,11027.35908,19817.934,16812.336,105382.4412,105842.1484375
1321,MI,False,"Otsego County, MI",Otsego County,1p4c,13464.0,9987.22044,13283.060405278127,12797.4372,8497.30152,16920.2052,7572.65628,83405.0748,64766.02734375
761,IN,True,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",Ohio County,2p0c,6590.52468,5611.2144,11836.91609431011,9002.69976,4421.17128,0.0,6069.3204,45670.7904,75048.6640625
2412,SD,False,"Douglas County, SD",Douglas County,1p0c,6276.0,3403.04112,11650.95172723681,6498.69,3507.09852,0.0,4737.38268,36203.1216,72823.53125
2647,TX,False,"Hale County, TX",Hale County,1p3c,12600.0,8457.90816,13274.837402043664,13665.9816,7630.11036,9549.67968,3460.26564,67462.26,56754.73046875
1874,NY,False,"Genesee County, NY",Genesee County,2p2c,10044.0,8754.78516,10909.339979276472,14226.0396,6811.54104,17370.57,8768.55468,81111.9144,80000.015625
3061,WV,True,"Putnam County, WV HUD Metro FMR Area",Putnam County,2p3c,14124.0,10396.08036,13283.666312699503,31131.8904,8884.59228,19846.0668,17154.4056,117010.2768,75859.8515625
2821,UT,True,"Ogden-Clearfield, UT HUD Metro FMR Area",Morgan County,1p3c,20139.3444,9205.07304,12256.397813868793,11118.5376,10632.64008,20149.1592,16370.0784,103677.1644,99294.078125
1377,MN,False,"Lyon County, MN",Lyon County,1p2c,8808.0,7034.54592,13396.600700932895,10292.93628,5740.37916,11465.19144,4487.55876,59907.1524,76807.6171875
1986,NC,True,"Pamlico County, NC HUD Metro FMR Area",Pamlico County,1p1c,9540.0,4969.38432,13347.78162563504,9503.7912,5257.32204,8262.56904,7185.75804,57034.77,62674.3828125
2961,VA,True,"Richmond, VA MSA",Hopewell city,2p3c,14679.12,12336.1932,13981.143309530482,17644.1748,9788.71368,16849.7268,11282.45292,97411.8576,48128.36328125
1754,NE,True,"Saunders County, NE HUD Metro FMR Area",Saunders County,2p3c,12456.0,12079.9512,12559.384659549765,19600.8096,8890.34256,22065.1248,12213.0852,103919.754,85891.9453125
347,FL,False,"Glades County, FL",Glades County,1p2c,9420.0,7908.26292,13706.86329735473,14391.4332,6278.71368,9830.04276,4779.33984,65180.3556,50057.76953125
1557,MO,False,"Knox County, MO",Knox County,1p4c,9888.0,10206.72,12467.023483231735,19895.6892,7281.10992,10168.0254,6756.80496,78459.1932,54705.18359375
1454,MS,False,"Jefferson County, MS",Jefferson County,1p1c,8208.0,4617.705,15629.867805941285,8837.2434,4647.2586,2796.63588,4536.24204,45138.3696,30972.154296875
94,AK,False,"Wrangell City and Borough, AK",Wrangell City and Borough,2p1c,10920.0,7441.07664,14188.504677763462,15569.3964,6652.94244,9352.28028,7139.68728,70755.4224,71467.09375
2096,OH,True,"Toledo, OH MSA",Fulton County,1p3c,12491.9064,8786.66232,15744.490635476162,11790.36036,7710.06516,16006.6248,7292.85936,77849.4204,75081.5234375
1339,MN,False,"Beltrami County, MN",Beltrami County,1p2c,9552.0,6900.12744,14551.215500829006,9173.10576,5961.25452,11488.28544,4655.14452,60682.5528,64250.55859375
2644,TX,True,"Longview, TX HUD Metro FMR Area",Gregg County,2p1c,10245.7332,6675.96312,13121.833525591957,12179.8152,6131.39796,6602.14968,5325.91404,60165.7032,62751.39453125
2175,OK,True,"Cotton County, OK HUD Metro FMR Area",Cotton County,2p3c,11808.0,11018.3796,14921.533086145386,19152.1176,8270.89752,15987.0684,9660.22632,92153.7252,60454.3828125
795,IN,True,"Fort Wayne, IN MSA",Whitley County,2p4c,11324.8272,11647.18584,13412.28694892846,20922.4704,8323.6662,20154.0708,8405.0544,96514.6704,76611.4921875
2664,TX,False,"Hopkins County, TX",Hopkins County,1p3c,13452.0,8637.2292,11365.203424023308,13367.1084,8003.79864,9716.34084,4062.8046,70376.0268,64818.39453125
2569,TX,False,"Borden County, TX",Borden County,2p3c,12528.0,10688.92752,13464.39938224747,19172.772,8412.408,9561.09744,5178.50796,82158.9084,98648.203125
1665,MT,False,"Sanders County, MT",Sanders County,1p1c,9048.0,4877.64144,12104.708487824115,7529.9106,5045.80884,6864.97488,6553.1052,53212.7172,51598.0078125
1911,NY,True,"Kingston, NY MSA",Ulster County,2p4c,20220.0,15454.92,15553.369313393307,18501.0408,12926.4312,34374.9468,20951.25,138395.748,85049.9453125
2076,OH,False,"Auglaize County, OH",Auglaize County,1p2c,8808.0,6205.63404,14730.12014139424,8837.2368,5440.032,12271.1184,4684.0236,59056.8696,81172.65625
1485,MS,False,"Sharkey County, MS",Sharkey County,2p2c,8208.0,9324.44532,14605.058973351504,17674.4868,6352.69632,4083.297,5804.35548,65017.3944,44871.26953125
2678,TX,True,"Fort Worth-Arlington, TX HUD Metro FMR Area",Johnson County,2p0c,11349.65184,5344.91928,12023.648641354224,11090.95968,6049.1016,0.0,6363.48852,53761.3296,75992.3125
1587,MO,False,"Pike County, MO",Pike County,2p1c,8436.0,6628.6164,13194.914845537334,16745.6292,5458.5048,4779.86724,7211.30052,63015.8616,60606.35546875
1145,LA,True,"New Orleans-Metairie, LA HUD Metro FMR Area",Jefferson Parish,2p4c,15993.9996,14962.1532,13628.720259111633,23354.664,11216.63376,11794.56444,10029.42192,101465.8008,69595.1875
2614,TX,False,"DeWitt County, TX",DeWitt County,2p3c,12636.0,9554.14452,10307.122081681124,19172.772,8040.3648,9652.79952,4713.74232,79540.6056,72567.8515625
2145,OH,False,"Shelby County, OH",Shelby County,2p4c,11988.0,11915.967,13044.019808455512,18009.4224,8661.35004,13819.4136,5359.69524,84633.8556,79387.0
2578,TX,True,"College Station-Bryan, TX MSA",Burleson County,1p1c,8576.95608,4204.8636,13534.73643060752,8390.11968,4631.35728,6252.20952,4045.6446,48596.5728,74162.5078125
1178,LA,False,"Washington Parish, LA",Washington Parish,2p0c,7632.0,6143.80368,13706.521393421603,12429.5796,4991.517,0.0,6894.03516,51024.3696,48156.0859375
1869,NY,True,"Poughkeepsie-Newburgh-Middletown, NY HUD Metro FMR Area",Dutchess County,1p4c,21993.7644,13060.212,13840.443763696916,11598.30024,12701.4372,35781.1056,23432.5476,133240.992,104990.90625
2079,OH,True,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",Butler County,1p4c,15503.1348,11194.467,11047.852672617231,13897.3824,9673.59372,17997.3324,9115.27368,90550.26,84620.734375
169,AR,False,"Pope County, AR",Pope County,1p4c,11628.0,10426.21872,13445.991100401803,14413.9752,7991.11308,10691.98896,6037.35936,74667.3804,56290.60546875
108,AZ,True,"Phoenix-Mesa-Scottsdale, AZ MSA",Pinal County,2p3c,20067.2244,10835.35176,13365.66342124127,18387.1272,11197.22172,20340.4116,12285.4608,108898.008,68271.609375
523,GA,False,"Talbot County, GA",Talbot County,1p4c,10200.0,11633.46612,16961.26629252889,16349.862,7911.126,9023.62212,5467.953,74495.4024,49829.8125
797,IA,False,"Adams County, IA",Adams County,2p3c,10908.0,10725.53316,14703.843623204502,17130.8076,7838.68212,11375.12772,8117.77368,81843.2232,68836.3671875
1326,MI,True,"Detroit-Warren-Livonia, MI HUD Metro FMR Area",St. Clair County,1p3c,13957.3728,8637.2292,10723.043191997966,10714.41792,8186.91576,19998.4452,9805.19532,84673.3824,74409.9765625
2558,TX,True,"Amarillo, TX HUD Metro FMR Area",Armstrong County,2p2c,12288.7044,9234.49872,11350.142251307472,16420.9908,7798.7058,12089.592,6617.37528,80421.6264,81611.109375
660,IL,True,"Macoupin County, IL HUD Metro FMR Area",Macoupin County,1p4c,11400.0,11560.30008,14328.215541454783,19669.1952,8319.42264,17008.7364,11331.07836,93123.0408,69202.9375
223,CA,True,"San Diego-Carlsbad, CA MSA",San Diego County,2p4c,35844.0,15768.4968,12072.916664711893,18622.0956,18701.244,18602.4372,22401.8604,146305.92,93476.0859375
1367,MN,False,"Jackson County, MN",Jackson County,2p4c,10956.0,13663.044,13126.704329156926,21504.708,8920.4502,12392.2236,7184.26536,90301.5936,74730.34375
1144,LA,False,"Jackson Parish, LA",Jackson Parish,1p4c,11520.0,11194.467,12389.822204223725,18823.494,8230.3476,8381.19504,6741.51564,78034.6116,52797.33984375
412,GA,False,"Calhoun County, GA",Calhoun County,2p3c,9672.0,11347.83396,13648.13842227395,18251.25,7616.31444,8824.04076,6320.77368,76246.5348,41135.6796875
2539,TN,True,"Kingsport-Bristol-Bristol, TN-VA MSA",Sullivan County,2p0c,6415.9914,6048.69876,11338.377334023351,9962.95968,4516.44876,0.0,4776.672,44092.8252,61239.90625
762,IN,False,"Orange County, IN",Orange County,1p3c,11988.0,7830.29076,13443.277910930028,11134.06056,7180.9482,15273.7632,6592.14036,73749.246,59899.8984375
98,AZ,True,"Sierra Vista-Douglas, AZ MSA",Cochise County,1p1c,10488.0,4510.67244,13083.314659091062,8149.27296,5434.61064,8089.686,5661.99204,54002.9184,61257.36328125
2124,OH,False,"Mercer County, OH",Mercer County,1p4c,11460.0,8962.89036,17537.334813362504,13191.7836,7400.01852,13556.0052,4158.18756,72857.3316,74358.6328125
772,IN,False,"Ripley County, IN",Ripley County,1p3c,11748.0,8009.61036,14987.166219117138,11343.27096,7158.96168,14774.2392,6525.82032,73477.494,72915.9453125
2132,OH,False,"Ottawa County, OH",Ottawa County,1p0c,7116.0,3299.28996,13047.415325799608,4026.69,3773.87004,0.0,4805.51772,33917.8596,79600.578125
2003,NC,False,"Surry County, NC",Surry County,1p2c,8316.0,6183.23076,15201.363347054095,10730.9268,5253.64344,10649.00388,5337.12492,58641.8844,61083.828125
2131,OH,False,"Noble County, OH",Noble County,1p1c,8808.0,4174.2828,14207.624351436865,7414.38576,4703.99304,6744.70308,4899.38676,48838.9392,58521.8984375
574,ID,False,"Clark County, ID",Clark County,2p4c,13512.0,14066.2164,12554.372012403768,21815.6724,9992.6748,14147.6136,8871.97632,98335.1016,60005.66015625
1815,NJ,True,"Newark, NJ HUD Metro FMR Area",Morris County,1p0c,16412.2368,3994.42344,13499.967463418894,4672.53996,7394.13792,0.0,7931.45724,50300.6892,145432.453125
2878,VA,True,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Fairfax County,2p1c,23697.6192,9185.36796,16489.102040536978,12898.914,11914.80324,12988.2,15202.188,98788.0776,148568.375
1016,KY,False,"Caldwell County, KY",Caldwell County,2p3c,9900.0,10139.83884,14142.25723983735,22021.1088,7261.22388,11869.26192,9032.43756,85737.3336,63668.34765625
679,IL,False,"Putnam County, IL",Putnam County,2p1c,8688.0,6794.33124,15073.392780980415,15487.2072,5609.85936,6941.64252,9100.125,67988.7012,79535.890625
2587,TX,False,"Castro County, TX",Castro County,2p2c,8808.0,9384.41088,13666.435154089133,16453.0416,6591.82764,8276.37528,4577.83992,68758.98,62948.54296875
503,GA,True,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Paulding County,2p3c,17886.4668,11128.1982,13968.005043849533,18104.9352,10513.15728,14031.9732,11526.66432,99057.3396,78397.140625
2227,OK,False,"Stephens County, OK",Stephens County,1p1c,8736.0,4831.77096,14232.22096930089,8388.1824,4916.13864,6087.03072,5518.23444,50193.9672,62027.48046875
215,CA,False,"Nevada County, CA",Nevada County,1p2c,16020.0,10753.44648,13913.631396637322,12702.2016,9701.07564,12769.1412,11341.23408,88072.734,87976.3984375
2777,TX,False,"Titus County, TX",Titus County,2p4c,11148.0,12811.9044,12428.122409838106,21414.0024,8681.6184,9397.70724,3252.79692,81498.234,56186.89453125
52,AL,True,"Decatur, AL MSA",Morgan County,2p1c,8779.095,7338.82476,13412.441757167415,13977.5628,5840.15772,5066.3346,7721.01564,62019.51,65752.8046875
506,GA,False,"Pierce County, GA",Pierce County,1p3c,9768.0,8457.90816,12289.275429738282,13247.5596,6603.96528,9004.63188,4939.7736,65094.8904,52182.2734375
3168,WY,False,"Teton County, WY",Teton County,1p1c,15900.0,6911.2668,12302.604649545496,10852.9614,8265.42192,10951.33668,9073.21068,75239.76,113635.7578125
2420,SD,False,"Hand County, SD",Hand County,2p2c,8628.0,9414.39252,12888.722317778724,19355.3052,6537.47016,11328.49224,5930.625,76473.1872,74958.3046875
2732,TX,True,"Oldham County, TX HUD Metro FMR Area",Oldham County,1p3c,15300.0,9055.64136,14014.264135578394,13696.7508,8825.00904,13416.4872,6689.36724,81827.2032,76931.859375
390,FL,True,"Deltona-Daytona Beach-Ormond Beach, FL HUD Metro FMR Area",Volusia County,1p3c,16872.0,10490.19804,13418.192832645753,12441.4836,9914.40312,13153.458,6875.4924,82539.1056,64295.73828125
1483,MS,True,"Jackson, MS HUD Metro FMR Area",Rankin County,2p2c,12240.294,9414.39252,12563.73905850869,17390.9616,7846.34688,9089.73636,8507.6016,79195.8516,79464.015625
2312,PA,True,"Williamsport, PA MSA",Lycoming County,2p0c,8256.0,5896.52964,16360.396593578753,8697.0798,5128.01952,0.0,6314.55468,46636.3272,68613.546875
2364,SC,True,"Augusta-Richmond County, GA-SC HUD Metro FMR Area",Edgefield County,2p4c,9553.54764,13797.4356,12317.216503350452,18473.9868,8460.9822,9262.78716,4196.69532,79576.0668,63797.73046875
779,IN,False,"Steuben County, IN",Steuben County,1p1c,9828.0,4158.99204,12440.046269402494,7683.82248,5068.0386,6484.60476,5567.71104,50533.7808,72807.1015625
2503,TN,False,"Johnson County, TN",Johnson County,1p1c,7968.0,4877.64144,12480.712259927288,7579.87212,4654.48248,5352.93204,3576.3984,46003.4652,43876.27734375
213,CA,True,"Salinas, CA MSA",Monterey County,2p4c,30792.0,15410.1228,12311.475763060547,31637.232,16740.8508,16843.3956,24619.8048,153244.836,79007.078125
833,IA,True,"Waterloo-Cedar Falls, IA HUD Metro FMR Area",Grundy County,2p2c,8031.45708,8604.87372,13330.00812717282,14580.5388,6027.99864,12837.7692,8034.28128,73855.74,82851.515625
1283,MI,False,"Houghton County, MI",Houghton County,2p2c,8808.0,9714.21384,12861.26580410318,17559.0612,6711.3288,14083.2732,8662.3206,79731.4632,65154.16796875
2237,OR,True,"Corvallis, OR MSA",Benton County,1p3c,20904.0,10221.219,12019.133680571833,11520.83208,11277.89424,21330.9624,19826.0232,109589.2152,88029.796875
995,KS,False,"Washington County, KS",Washington County,1p1c,8616.0,5183.45028,15167.584718268321,8581.94388,5000.08524,6090.12564,6073.23816,52271.0628,65174.703125
2350,SC,False,"Bamberg County, SC",Bamberg County,1p3c,12264.0,8786.66232,11998.338590294494,11065.78416,7627.48536,7958.21268,4214.04672,64973.8356,53411.3828125
1826,NM,False,"Cibola County, NM",Cibola County,1p0c,7680.0,2988.03648,14703.82347478754,4077.2802,3865.45056,0.0,5165.86932,34954.4124,52266.47265625
1328,MI,False,"Sanilac County, MI",Sanilac County,1p4c,11304.0,10133.55396,15684.325382073537,12654.0384,7767.67164,15866.3808,5985.91404,78048.726,58764.2265625
2954,VA,True,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Fairfax city,2p0c,20264.7612,6143.80368,16639.79158497903,10274.95968,9568.8648,0.0,10957.61352,68510.9532,145809.296875
